anio,semana,dia,contaminante,max,avg
2015,4,0,dioxido_de_azufre,14,5.2250000000000000
2013,4,1,dioxido_de_azufre,73,43.6416666666666667
2013,4,4,dioxido_de_azufre,22,7.0416666666666667
2013,4,0,dioxido_de_azufre,15,7.4583333333333333
2014,4,0,dioxido_de_azufre,18,7.3583333333333333
2016,4,4,dioxido_de_azufre,25,8.3083333333333333
2014,4,4,dioxido_de_azufre,13,6.3750000000000000
2014,4,6,dioxido_de_azufre,23,16.8166666666666667
2016,4,6,dioxido_de_azufre,30,10.3583333333333333
2016,4,2,dioxido_de_azufre,6,3.2583333333333333
2013,4,2,dioxido_de_azufre,62,16.9416666666666667
2014,4,5,dioxido_de_azufre,21,6.6750000000000000
2013,4,6,dioxido_de_azufre,19,9.2833333333333333
2015,4,1,dioxido_de_azufre,16,9.1916666666666667
2015,4,3,dioxido_de_azufre,5,3.1000000000000000
2015,4,4,dioxido_de_azufre,4,2.4083333333333333
2015,4,6,dioxido_de_azufre,13,5.9166666666666667
2015,4,2,dioxido_de_azufre,11,5.2916666666666667
2013,4,4,dioxido_de_nitrogeno,32,15.6916666666666667
2014,4,4,dioxido_de_nitrogeno,61,31.8833333333333333
2016,4,6,dioxido_de_nitrogeno,68,27.5666666666666667
2016,4,0,dioxido_de_nitrogeno,35,19.0000000000000000
2013,4,6,dioxido_de_nitrogeno,47,22.1916666666666667
2015,4,1,dioxido_de_nitrogeno,47,21.2333333333333333
2016,4,3,dioxido_de_nitrogeno,28,12.5083333333333333
2015,4,5,dioxido_de_nitrogeno,47,18.3416666666666667
2014,4,3,dioxido_de_nitrogeno,53,26.5666666666666667
2016,4,2,dioxido_de_nitrogeno,31,16.5916666666666667
2016,4,1,dioxido_de_nitrogeno,57,27.9250000000000000
2013,4,0,dioxido_de_nitrogeno,40,20.5750000000000000
2013,4,1,dioxido_de_nitrogeno,28,20.3166666666666667
2015,4,0,dioxido_de_nitrogeno,33,16.6416666666666667
2015,4,3,dioxido_de_nitrogeno,45,20.7333333333333333
2013,4,3,dioxido_de_nitrogeno,27,16.3583333333333333
2014,4,5,dioxido_de_nitrogeno,41,21.2500000000000000
2016,4,4,dioxido_de_nitrogeno,54,24.5083333333333333
2016,4,5,dioxido_de_nitrogeno,72,33.1833333333333333
2014,4,0,dioxido_de_nitrogeno,37,20.1666666666666667
2015,4,2,dioxido_de_nitrogeno,58,25.4000000000000000
2014,4,2,dioxido_de_nitrogeno,41,17.7333333333333333
2013,4,2,dioxido_de_nitrogeno,47,23.7000000000000000
2015,4,4,dioxido_de_nitrogeno,36,16.5166666666666667
2013,4,5,dioxido_de_nitrogeno,51,22.3833333333333333
2014,4,6,dioxido_de_nitrogeno,49,22.7500000000000000
2015,4,6,dioxido_de_nitrogeno,32,16.4333333333333333
2014,4,1,dioxido_de_nitrogeno,55,25.2333333333333333
2014,4,2,monoxido_de_carbono,25,13.1833333333333333
2016,4,2,monoxido_de_carbono,14,8.4416666666666667
2014,4,4,monoxido_de_carbono,30,16.9083333333333333
2015,4,2,monoxido_de_carbono,25,13.5250000000000000
2015,4,5,monoxido_de_carbono,33,12.0916666666666667
2016,4,4,monoxido_de_carbono,21,8.6250000000000000
2015,4,3,monoxido_de_carbono,22,12.1500000000000000
2016,4,1,monoxido_de_carbono,32,14.4083333333333333
2016,4,0,monoxido_de_carbono,16,10.4083333333333333
2013,4,6,monoxido_de_carbono,22,12.2833333333333333
2013,4,0,monoxido_de_carbono,21,12.4416666666666667
2014,4,6,monoxido_de_carbono,19,11.1833333333333333
2016,4,5,monoxido_de_carbono,38,14.3916666666666667
2013,4,4,monoxido_de_carbono,21,8.4666666666666667
2015,4,4,monoxido_de_carbono,21,10.7166666666666667
2015,4,0,monoxido_de_carbono,19,10.8750000000000000
2013,4,2,monoxido_de_carbono,17,10.3416666666666667
2013,4,5,monoxido_de_carbono,18,10.9250000000000000
2016,4,3,monoxido_de_carbono,17,7.4833333333333333
2013,4,1,monoxido_de_carbono,15,9.1666666666666667
2014,4,0,monoxido_de_carbono,19,10.8833333333333333
2013,4,3,monoxido_de_carbono,15,9.3250000000000000
2014,4,5,monoxido_de_carbono,17,8.4666666666666667
2016,4,6,monoxido_de_carbono,43,20.2250000000000000
2015,4,1,monoxido_de_carbono,23,11.6666666666666667
2014,4,3,monoxido_de_carbono,22,11.2083333333333333
2014,4,1,monoxido_de_carbono,23,13.0083333333333333
2015,4,6,monoxido_de_carbono,17,9.8000000000000000
2013,4,2,ozono,47,16.3083333333333333
2014,4,2,ozono,53,25.6166666666666667
2014,4,5,ozono,87,38.2416666666666667
2013,4,4,ozono,66,27.2500000000000000
2013,4,3,ozono,66,21.2500000000000000
2016,4,3,ozono,38,21.9166666666666667
2016,4,2,ozono,41,23.4416666666666667
2015,4,1,ozono,84,23.5166666666666667
2016,4,5,ozono,41,12.2750000000000000
2015,4,4,ozono,47,21.7666666666666667
2016,4,1,ozono,111,42.5500000000000000
2013,4,5,ozono,95,29.8583333333333333
2015,4,6,ozono,55,18.8083333333333333
2014,4,1,ozono,87,31.2666666666666667
2015,4,0,ozono,82,21.8500000000000000
2015,4,2,ozono,120,39.6500000000000000
2016,4,4,ozono,41,18.8750000000000000
2014,4,3,ozono,95,33.5333333333333333
2013,4,0,ozono,104,39.8083333333333333
2014,4,0,ozono,109,39.5083333333333333
2016,4,6,ozono,63,22.6333333333333333
2013,4,1,ozono,39,16.2500000000000000
2014,4,4,ozono,106,41.5750000000000000
2015,4,3,ozono,94,31.0500000000000000
2015,4,5,ozono,61,19.3416666666666667
2016,4,0,ozono,109,30.7250000000000000
2014,4,6,ozono,96,33.4583333333333333
2013,4,6,ozono,97,32.8916666666666667
2016,4,5,pm10,132,114.8666666666666667
2013,4,4,pm10,55,46.4750000000000000
2015,4,6,pm10,110,87.2583333333333333
2015,4,5,pm10,112,82.9333333333333333
2013,4,2,pm10,73,58.4333333333333333
2016,4,2,pm10,123,94.8000000000000000
2016,4,4,pm10,110,76.2166666666666667
2015,4,4,pm10,116,89.1583333333333333
2016,4,3,pm10,108,70.0583333333333333
2013,4,6,pm10,85,61.6416666666666667
2014,4,0,pm10,75,59.9500000000000000
2014,4,6,pm10,85,64.2333333333333333
2015,4,0,pm10,104,85.2500000000000000
2014,4,1,pm10,83,62.9333333333333333
2015,4,3,pm10,112,103.8166666666666667
2014,4,5,pm10,103,68.7083333333333333
2013,4,5,pm10,64,49.4916666666666667
2016,4,0,pm10,129,85.7083333333333333
2014,4,4,pm10,108,84.3416666666666667
2014,4,3,pm10,107,67.5666666666666667
2016,4,1,pm10,126,102.3500000000000000
2013,4,1,pm10,63,51.4333333333333333
2013,4,0,pm10,92,65.6083333333333333
2014,4,2,pm10,111,75.5666666666666667
2013,4,3,pm10,67,57.4833333333333333
2016,4,6,pm10,146,119.0750000000000000
2015,4,2,pm10,116,103.0166666666666667
2015,4,1,pm10,111,84.4416666666666667
2015,40,0,dioxido_de_azufre,6,2.6250000000000000
2013,40,3,dioxido_de_azufre,7,4.1833333333333333
2014,40,6,dioxido_de_azufre,3,2.0583333333333333
2013,40,0,dioxido_de_azufre,8,3.4416666666666667
2013,40,6,dioxido_de_azufre,10,3.9333333333333333
2015,40,3,dioxido_de_azufre,2,2.0000000000000000
2014,40,0,dioxido_de_azufre,9,3.0333333333333333
2014,40,5,dioxido_de_azufre,3,2.0083333333333333
2013,40,1,dioxido_de_azufre,5,3.4333333333333333
2013,40,4,dioxido_de_azufre,9,5.2333333333333333
2015,40,1,dioxido_de_azufre,5,2.1416666666666667
2013,40,5,dioxido_de_azufre,10,5.7000000000000000
2015,40,5,dioxido_de_azufre,4,1.9500000000000000
2015,40,4,dioxido_de_azufre,5,2.5583333333333333
2014,40,2,dioxido_de_azufre,4,1.7750000000000000
2015,40,2,dioxido_de_azufre,2,1.9750000000000000
2014,40,4,dioxido_de_azufre,7,2.9916666666666667
2015,40,6,dioxido_de_azufre,4,2.2333333333333333
2013,40,2,dioxido_de_azufre,7,3.4833333333333333
2014,40,3,dioxido_de_azufre,5,3.0000000000000000
2014,40,1,dioxido_de_azufre,2,1.2500000000000000
2013,40,0,dioxido_de_nitrogeno,27,16.4083333333333333
2015,40,2,dioxido_de_nitrogeno,35,18.7250000000000000
2014,40,5,dioxido_de_nitrogeno,28,15.1083333333333333
2015,40,1,dioxido_de_nitrogeno,28,14.0666666666666667
2013,40,4,dioxido_de_nitrogeno,32,15.8000000000000000
2014,40,2,dioxido_de_nitrogeno,19,11.3750000000000000
2015,40,4,dioxido_de_nitrogeno,22,12.6333333333333333
2014,40,6,dioxido_de_nitrogeno,27,14.3583333333333333
2013,40,3,dioxido_de_nitrogeno,39,16.6833333333333333
2015,40,0,dioxido_de_nitrogeno,36,18.4000000000000000
2014,40,4,dioxido_de_nitrogeno,22,11.3916666666666667
2013,40,2,dioxido_de_nitrogeno,39,16.6000000000000000
2013,40,5,dioxido_de_nitrogeno,44,18.5583333333333333
2014,40,3,dioxido_de_nitrogeno,22,10.3416666666666667
2015,40,3,dioxido_de_nitrogeno,35,16.3583333333333333
2013,40,6,dioxido_de_nitrogeno,43,17.6916666666666667
2014,40,1,dioxido_de_nitrogeno,21,10.2250000000000000
2013,40,1,dioxido_de_nitrogeno,32,14.9250000000000000
2015,40,6,dioxido_de_nitrogeno,41,19.7500000000000000
2015,40,5,dioxido_de_nitrogeno,25,13.6916666666666667
2014,40,0,dioxido_de_nitrogeno,23,12.9750000000000000
2014,40,3,monoxido_de_carbono,16,7.7083333333333333
2015,40,2,monoxido_de_carbono,17,9.4083333333333333
2014,40,1,monoxido_de_carbono,13,6.3166666666666667
2015,40,5,monoxido_de_carbono,13,7.0000000000000000
2015,40,4,monoxido_de_carbono,11,5.0750000000000000
2013,40,2,monoxido_de_carbono,17,8.2416666666666667
2015,40,0,monoxido_de_carbono,18,9.4333333333333333
2014,40,5,monoxido_de_carbono,13,9.6916666666666667
2013,40,6,monoxido_de_carbono,17,9.4750000000000000
2013,40,4,monoxido_de_carbono,15,7.7833333333333333
2014,40,0,monoxido_de_carbono,13,8.6416666666666667
2013,40,1,monoxido_de_carbono,21,8.8583333333333333
2014,40,4,monoxido_de_carbono,15,7.5500000000000000
2013,40,0,monoxido_de_carbono,13,8.4083333333333333
2015,40,3,monoxido_de_carbono,15,9.3833333333333333
2013,40,3,monoxido_de_carbono,18,9.3333333333333333
2015,40,1,monoxido_de_carbono,14,8.2916666666666667
2013,40,5,monoxido_de_carbono,20,8.9416666666666667
2015,40,6,monoxido_de_carbono,15,8.6583333333333333
2014,40,2,monoxido_de_carbono,13,8.2750000000000000
2014,40,6,monoxido_de_carbono,12,8.0250000000000000
2013,40,6,ozono,129,40.5583333333333333
2013,40,5,ozono,116,35.9250000000000000
2013,40,1,ozono,102,35.4666666666666667
2013,40,4,ozono,114,32.8083333333333333
2014,40,5,ozono,76,23.0750000000000000
2013,40,2,ozono,98,33.5333333333333333
2014,40,3,ozono,74,22.8750000000000000
2015,40,3,ozono,42,17.9666666666666667
2013,40,3,ozono,97,30.6750000000000000
2015,40,4,ozono,39,18.0083333333333333
2015,40,2,ozono,48,18.6583333333333333
2015,40,5,ozono,84,27.2583333333333333
2014,40,4,ozono,86,20.9083333333333333
2015,40,0,ozono,172,50.9666666666666667
2015,40,1,ozono,31,13.6000000000000000
2014,40,6,ozono,70,22.7083333333333333
2014,40,1,ozono,52,19.9166666666666667
2015,40,6,ozono,137,41.3500000000000000
2014,40,2,ozono,70,23.7500000000000000
2013,40,0,ozono,115,35.3166666666666667
2014,40,0,ozono,82,27.1083333333333333
2013,40,3,pm10,67,51.4166666666666667
2013,40,0,pm10,70,45.8083333333333333
2013,40,4,pm10,70,50.9583333333333333
2015,40,6,pm10,103,68.0750000000000000
2015,40,5,pm10,71,54.4000000000000000
2014,40,3,pm10,43,25.0666666666666667
2014,40,4,pm10,47,25.6666666666666667
2015,40,3,pm10,68,49.7833333333333333
2014,40,6,pm10,30,21.4500000000000000
2015,40,0,pm10,105,77.0916666666666667
2015,40,1,pm10,49,30.8333333333333333
2014,40,5,pm10,38,23.4833333333333333
2015,40,4,pm10,74,55.0916666666666667
2013,40,5,pm10,73,53.2000000000000000
2013,40,2,pm10,60,45.5416666666666667
2013,40,1,pm10,51,35.5750000000000000
2014,40,1,pm10,19,15.5333333333333333
2014,40,0,pm10,29,23.4000000000000000
2014,40,2,pm10,27,17.3166666666666667
2015,40,2,pm10,55,36.9916666666666667
2013,40,6,pm10,75,55.3166666666666667
2015,41,3,dioxido_de_azufre,7,4.0833333333333333
2015,41,4,dioxido_de_azufre,10,5.6166666666666667
2013,41,5,dioxido_de_azufre,7,3.8416666666666667
2014,41,0,dioxido_de_azufre,5,4.0416666666666667
2014,41,2,dioxido_de_azufre,5,2.3833333333333333
2015,41,5,dioxido_de_azufre,8,3.6916666666666667
2013,41,3,dioxido_de_azufre,22,8.5083333333333333
2014,41,5,dioxido_de_azufre,14,4.0416666666666667
2015,41,0,dioxido_de_azufre,10,5.4666666666666667
2014,41,3,dioxido_de_azufre,3,2.1166666666666667
2014,41,4,dioxido_de_azufre,3,2.2000000000000000
2013,41,4,dioxido_de_azufre,21,4.0833333333333333
2014,41,6,dioxido_de_azufre,14,5.2416666666666667
2013,41,6,dioxido_de_azufre,8,4.0666666666666667
2014,41,1,dioxido_de_azufre,8,2.5666666666666667
2015,41,1,dioxido_de_azufre,9,3.9583333333333333
2015,41,6,dioxido_de_azufre,3,1.9500000000000000
2013,41,1,dioxido_de_azufre,8,2.9000000000000000
2013,41,0,dioxido_de_azufre,6,2.8000000000000000
2013,41,2,dioxido_de_azufre,5,2.7583333333333333
2015,41,2,dioxido_de_azufre,7,3.7833333333333333
2013,41,5,dioxido_de_nitrogeno,34,14.3666666666666667
2015,41,6,dioxido_de_nitrogeno,16,9.3083333333333333
2014,41,1,dioxido_de_nitrogeno,31,15.2833333333333333
2015,41,0,dioxido_de_nitrogeno,20,10.0833333333333333
2013,41,0,dioxido_de_nitrogeno,15,9.7833333333333333
2015,41,3,dioxido_de_nitrogeno,41,15.8916666666666667
2014,41,5,dioxido_de_nitrogeno,27,16.3083333333333333
2014,41,3,dioxido_de_nitrogeno,39,16.1500000000000000
2014,41,2,dioxido_de_nitrogeno,27,13.2500000000000000
2015,41,1,dioxido_de_nitrogeno,43,18.3916666666666667
2015,41,2,dioxido_de_nitrogeno,21,13.4916666666666667
2015,41,4,dioxido_de_nitrogeno,34,15.3000000000000000
2015,41,5,dioxido_de_nitrogeno,40,15.4333333333333333
2013,41,1,dioxido_de_nitrogeno,18,10.7250000000000000
2013,41,6,dioxido_de_nitrogeno,28,13.5416666666666667
2014,41,0,dioxido_de_nitrogeno,33,16.2250000000000000
2013,41,4,dioxido_de_nitrogeno,28,15.6833333333333333
2013,41,2,dioxido_de_nitrogeno,23,13.2583333333333333
2013,41,3,dioxido_de_nitrogeno,33,16.6833333333333333
2014,41,6,dioxido_de_nitrogeno,29,17.4666666666666667
2014,41,4,dioxido_de_nitrogeno,27,14.4750000000000000
2013,41,6,monoxido_de_carbono,16,9.2166666666666667
2015,41,1,monoxido_de_carbono,19,10.0000000000000000
2014,41,0,monoxido_de_carbono,24,10.9416666666666667
2013,41,0,monoxido_de_carbono,9,5.8500000000000000
2015,41,5,monoxido_de_carbono,21,9.1166666666666667
2015,41,3,monoxido_de_carbono,18,7.2583333333333333
2013,41,1,monoxido_de_carbono,8,5.9416666666666667
2014,41,4,monoxido_de_carbono,15,7.7500000000000000
2014,41,6,monoxido_de_carbono,14,10.6000000000000000
2013,41,4,monoxido_de_carbono,17,9.5583333333333333
2014,41,2,monoxido_de_carbono,17,8.3583333333333333
2013,41,2,monoxido_de_carbono,12,6.9166666666666667
2014,41,3,monoxido_de_carbono,18,9.3500000000000000
2014,41,1,monoxido_de_carbono,16,9.9666666666666667
2013,41,5,monoxido_de_carbono,15,8.1083333333333333
2014,41,5,monoxido_de_carbono,17,10.7333333333333333
2015,41,4,monoxido_de_carbono,15,8.5500000000000000
2015,41,2,monoxido_de_carbono,11,6.5083333333333333
2015,41,0,monoxido_de_carbono,8,5.3083333333333333
2013,41,3,monoxido_de_carbono,19,9.5250000000000000
2015,41,6,monoxido_de_carbono,9,5.1666666666666667
2014,41,5,ozono,96,28.3416666666666667
2013,41,2,ozono,91,30.0333333333333333
2015,41,2,ozono,102,27.3666666666666667
2015,41,1,ozono,120,36.0833333333333333
2015,41,4,ozono,120,28.5416666666666667
2013,41,4,ozono,119,33.0166666666666667
2013,41,5,ozono,94,27.0000000000000000
2015,41,6,ozono,103,24.5250000000000000
2014,41,0,ozono,97,26.5250000000000000
2014,41,4,ozono,94,32.3750000000000000
2013,41,6,ozono,91,25.2666666666666667
2015,41,5,ozono,106,24.8166666666666667
2014,41,6,ozono,116,34.5250000000000000
2014,41,1,ozono,85,25.7500000000000000
2013,41,3,ozono,87,28.8583333333333333
2015,41,3,ozono,123,29.6083333333333333
2013,41,1,ozono,31,18.1500000000000000
2013,41,0,ozono,76,24.5500000000000000
2014,41,3,ozono,97,34.2333333333333333
2014,41,2,ozono,78,28.9250000000000000
2015,41,0,ozono,122,32.4583333333333333
2013,41,4,pm10,58,39.9583333333333333
2015,41,6,pm10,97,66.2166666666666667
2013,41,3,pm10,59,42.5916666666666667
2014,41,2,pm10,33,23.3000000000000000
2013,41,1,pm10,47,29.5833333333333333
2015,41,3,pm10,103,76.3416666666666667
2014,41,0,pm10,51,38.5250000000000000
2013,41,2,pm10,43,25.1583333333333333
2015,41,2,pm10,106,81.9083333333333333
2013,41,0,pm10,50,34.6500000000000000
2013,41,5,pm10,52,34.9333333333333333
2014,41,3,pm10,49,34.7583333333333333
2015,41,4,pm10,104,81.8083333333333333
2015,41,1,pm10,107,82.2750000000000000
2013,41,6,pm10,55,38.2166666666666667
2014,41,5,pm10,43,35.0250000000000000
2014,41,6,pm10,53,42.3833333333333333
2015,41,0,pm10,63,49.5833333333333333
2015,41,5,pm10,103,82.1333333333333333
2014,41,1,pm10,33,22.6166666666666667
2014,41,4,pm10,48,35.1166666666666667
2013,42,5,dioxido_de_azufre,23,11.5833333333333333
2013,42,3,dioxido_de_azufre,14,6.1666666666666667
2015,42,2,dioxido_de_azufre,11,4.3583333333333333
2014,42,6,dioxido_de_azufre,18,8.4416666666666667
2014,42,0,dioxido_de_azufre,13,3.7750000000000000
2013,42,0,dioxido_de_azufre,6,3.6500000000000000
2014,42,1,dioxido_de_azufre,5,4.1333333333333333
2015,42,5,dioxido_de_azufre,3,1.8250000000000000
2013,42,4,dioxido_de_azufre,18,8.6416666666666667
2013,42,1,dioxido_de_azufre,8,5.7333333333333333
2015,42,0,dioxido_de_azufre,2,1.7583333333333333
2015,42,1,dioxido_de_azufre,15,9.0166666666666667
2015,42,4,dioxido_de_azufre,2,1.7333333333333333
2014,42,5,dioxido_de_azufre,26,14.3166666666666667
2013,42,2,dioxido_de_azufre,14,9.5416666666666667
2013,42,6,dioxido_de_azufre,23,7.6250000000000000
2014,42,2,dioxido_de_azufre,5,3.1666666666666667
2015,42,6,dioxido_de_azufre,2,1.8416666666666667
2015,42,3,dioxido_de_azufre,3,1.9333333333333333
2014,42,4,dioxido_de_azufre,26,17.1666666666666667
2014,42,3,dioxido_de_azufre,12,4.6583333333333333
2014,42,0,dioxido_de_nitrogeno,14,8.0500000000000000
2013,42,6,dioxido_de_nitrogeno,41,19.5333333333333333
2013,42,4,dioxido_de_nitrogeno,40,18.4583333333333333
2013,42,1,dioxido_de_nitrogeno,25,12.7000000000000000
2015,42,1,dioxido_de_nitrogeno,36,13.5583333333333333
2015,42,5,dioxido_de_nitrogeno,17,10.4750000000000000
2013,42,3,dioxido_de_nitrogeno,36,19.8416666666666667
2014,42,5,dioxido_de_nitrogeno,31,16.1916666666666667
2013,42,5,dioxido_de_nitrogeno,40,19.5916666666666667
2014,42,1,dioxido_de_nitrogeno,45,17.5250000000000000
2015,42,3,dioxido_de_nitrogeno,25,11.9500000000000000
2015,42,2,dioxido_de_nitrogeno,39,11.2583333333333333
2014,42,2,dioxido_de_nitrogeno,18,12.1083333333333333
2014,42,3,dioxido_de_nitrogeno,30,15.4583333333333333
2015,42,6,dioxido_de_nitrogeno,16,10.8416666666666667
2013,42,0,dioxido_de_nitrogeno,27,15.4416666666666667
2013,42,2,dioxido_de_nitrogeno,33,16.5000000000000000
2015,42,0,dioxido_de_nitrogeno,16,10.8916666666666667
2015,42,4,dioxido_de_nitrogeno,15,10.0083333333333333
2014,42,6,dioxido_de_nitrogeno,21,12.1083333333333333
2014,42,4,dioxido_de_nitrogeno,40,18.4750000000000000
2013,42,3,monoxido_de_carbono,19,10.0750000000000000
2013,42,4,monoxido_de_carbono,16,9.1250000000000000
2014,42,3,monoxido_de_carbono,17,8.1250000000000000
2015,42,2,monoxido_de_carbono,21,6.7583333333333333
2014,42,0,monoxido_de_carbono,12,6.8166666666666667
2014,42,6,monoxido_de_carbono,12,8.7500000000000000
2014,42,1,monoxido_de_carbono,32,16.6083333333333333
2013,42,2,monoxido_de_carbono,18,8.3416666666666667
2013,42,5,monoxido_de_carbono,17,10.2333333333333333
2014,42,5,monoxido_de_carbono,16,10.5916666666666667
2014,42,2,monoxido_de_carbono,10,6.3500000000000000
2013,42,6,monoxido_de_carbono,22,10.9583333333333333
2015,42,6,monoxido_de_carbono,9,5.5583333333333333
2015,42,0,monoxido_de_carbono,9,5.3583333333333333
2013,42,1,monoxido_de_carbono,11,6.0083333333333333
2013,42,0,monoxido_de_carbono,17,8.1916666666666667
2014,42,4,monoxido_de_carbono,17,9.5666666666666667
2015,42,5,monoxido_de_carbono,9,5.7666666666666667
2015,42,1,monoxido_de_carbono,18,8.5666666666666667
2015,42,4,monoxido_de_carbono,8,5.2500000000000000
2015,42,3,monoxido_de_carbono,14,6.8583333333333333
2014,42,5,ozono,95,25.2333333333333333
2015,42,4,ozono,88,21.3416666666666667
2014,42,0,ozono,31,12.9250000000000000
2014,42,3,ozono,90,28.7416666666666667
2014,42,2,ozono,50,24.1833333333333333
2015,42,3,ozono,41,17.9666666666666667
2015,42,0,ozono,31,21.3166666666666667
2013,42,3,ozono,126,39.8333333333333333
2015,42,6,ozono,26,15.5333333333333333
2013,42,4,ozono,110,35.5166666666666667
2014,42,4,ozono,83,24.9416666666666667
2013,42,5,ozono,106,33.9833333333333333
2015,42,5,ozono,63,18.7000000000000000
2014,42,1,ozono,123,33.4666666666666667
2015,42,1,ozono,51,17.1000000000000000
2013,42,2,ozono,107,33.1833333333333333
2015,42,2,ozono,53,16.4500000000000000
2013,42,6,ozono,85,26.5666666666666667
2014,42,6,ozono,27,10.3666666666666667
2013,42,0,ozono,78,22.1166666666666667
2013,42,1,ozono,83,27.6583333333333333
2015,42,5,pm10,78,46.2250000000000000
2013,42,1,pm10,52,32.9000000000000000
2013,42,5,pm10,81,58.7833333333333333
2014,42,6,pm10,48,36.6333333333333333
2014,42,4,pm10,63,48.5833333333333333
2015,42,1,pm10,101,63.0166666666666667
2013,42,2,pm10,73,48.7250000000000000
2014,42,1,pm10,62,44.1166666666666667
2013,42,6,pm10,83,55.4500000000000000
2013,42,4,pm10,72,57.1000000000000000
2015,42,3,pm10,97,62.9250000000000000
2013,42,0,pm10,62,29.7666666666666667
2014,42,0,pm10,33,20.7416666666666667
2014,42,2,pm10,61,40.6500000000000000
2015,42,0,pm10,33,21.4000000000000000
2015,42,2,pm10,101,73.5166666666666667
2015,42,6,pm10,81,36.9250000000000000
2014,42,5,pm10,59,46.4666666666666667
2013,42,3,pm10,73,54.7500000000000000
2015,42,4,pm10,64,41.9333333333333333
2014,42,3,pm10,48,33.2916666666666667
2015,43,3,dioxido_de_azufre,7,3.2833333333333333
2013,43,6,dioxido_de_azufre,12,4.4416666666666667
2015,43,5,dioxido_de_azufre,20,4.6583333333333333
2015,43,4,dioxido_de_azufre,17,6.3916666666666667
